Sample,Gene,SE_Score
TCGA-D7-A6EZ-01,AP2S1,-0.010389566
TCGA-DD-AACG-01,TBC1D3,-0.010388851
TCGA-D7-5578-01,NAMPT,-0.0103880465
TCGA-VR-AA4D-01,AHCY,-0.0103856325
TCGA-WW-A8ZI-01,FXN,-0.010385454
TCGA-CM-6172-01,ACO2,-0.010385394
TCGA-BR-8484-01,GMPS,-0.0103845
TCGA-DU-8161-01,AHCY,-0.010378808
TCGA-DK-AA6Q-01,ADSL,-0.0103755
TCGA-97-A4M5-01,TRPM7,-0.0103753805
TCGA-66-2794-01,TP53,-0.010373831
TCGA-WA-A7GZ-01,TBC1D3,-0.010372043
TCGA-CV-A45Q-01,ADSL,-0.010369241
TCGA-CI-6619-01,AP2S1,-0.010366917
TCGA-GN-A8LL-06,TRPM7,-0.010365427
TCGA-AO-A1KR-01,ACO2,-0.01036334
TCGA-V5-A7RC-01,AHCY,-0.010361075
TCGA-92-7341-01,AHCY,-0.010360658
TCGA-IP-7968-01,TRPM7,-0.0103542805
TCGA-GV-A3QH-01,GMPS,-0.010352612
TCGA-BR-7196-01,AHCY,-0.010344505
TCGA-GF-A769-01,TBC1D3,-0.010340095
TCGA-73-4662-01,PFAS,-0.010338604
TCGA-66-2765-01,STX4,-0.010337591
TCGA-CD-A4MH-01,TKT,-0.010335863
TCGA-CN-5364-01,PFAS,-0.010331839
TCGA-DD-AAVV-01,ACO2,-0.010328889
TCGA-2Y-A9H3-01,TRPM7,-0.010328233
TCGA-CN-6019-01,ADSL,-0.010319352
TCGA-IQ-A61I-01,ADSL,-0.010317206
TCGA-66-2783-01,GMPS,-0.01031518
TCGA-44-2655-01,PFAS,-0.010314047
TCGA-43-A475-01,ADSL,-0.0103122
TCGA-BR-4267-01,ADSL,-0.010311663
TCGA-DM-A28K-01,TRPM7,-0.010310501
TCGA-XF-AAN2-01,UMPS,-0.010310441
TCGA-CV-7422-01,GMPS,-0.010308802
TCGA-44-3398-01,GMPS,-0.010307431
TCGA-AN-A0XV-01,PTEN,-0.010305643
TCGA-CM-6166-01,AHCY,-0.010304451
TCGA-BT-A20N-01,TRPM7,-0.010303855
TCGA-EI-6506-01,PFAS,-0.010303289
TCGA-HF-7133-01,DNLZ,-0.010302126
TCGA-CN-5363-01,GFPT1,-0.010299593
TCGA-68-8250-01,TBC1D3,-0.010297298
TCGA-GN-A9SD-06,GFPT1,-0.0102957785
TCGA-95-8494-01,AHCY,-0.010294974
TCGA-2J-AAB8-01,PTEN,-0.01029408
TCGA-22-4601-01,PFAS,-0.010290921
TCGA-50-7109-01,ADSL,-0.010290563
TCGA-34-5232-01,ATIC,-0.010285318
TCGA-GS-A9TQ-01,IMPDH2,-0.010284334
TCGA-BL-A13I-01,TRPM7,-0.010282338
TCGA-DQ-5625-01,TFRC,-0.010279417
TCGA-AJ-A3IA-01,TRPM7,-0.010276198
TCGA-90-7767-01,SDHB,-0.01027599
TCGA-22-1011-01,AHCY,-0.010275722
TCGA-CG-4443-01,GMPS,-0.010275364
TCGA-G4-6311-01,IMPDH2,-0.010274619
TCGA-XF-AAMZ-01,FPGS,-0.010273993
TCGA-56-7221-01,TRPM7,-0.010267377
TCGA-DM-A28A-01,GMPS,-0.010263681
TCGA-34-7107-01,TRPM7,-0.010261714
TCGA-DX-AB2F-01,TRPM7,-0.010254562
TCGA-L5-A4OT-01,PFAS,-0.0102541745
TCGA-CR-7389-01,AHCY,-0.0102523565
TCGA-ZF-AA4V-01,CAD,-0.010250464
TCGA-C5-A1M7-01,TBC1D3,-0.010246515
TCGA-EE-A3J3-06,TBC1D3,-0.010244846
TCGA-78-8660-01,GMPS,-0.010244548
TCGA-D5-6532-01,GMPS,-0.010243058
TCGA-2H-A9GF-01,TRPM7,-0.0102421045
TCGA-MA-AA42-01,ADSL,-0.010241091
TCGA-55-A48X-01,PFAS,-0.0102407485
TCGA-2Y-A9GW-01,DHX29,-0.010238238
TCGA-AJ-A8CV-01,UMPS,-0.010237336
TCGA-NC-A5HL-01,STX4,-0.010237172
TCGA-F9-A4JJ-01,PMVK,-0.010236636
TCGA-DK-AA6L-01,TRPM7,-0.010233462
TCGA-G2-AA3D-01,CAD,-0.010232076
TCGA-D5-6537-01,AHCY,-0.010231197
TCGA-XF-AAMX-01,CAD,-0.010228932
TCGA-56-7582-01,GMPS,-0.010227889
TCGA-A2-A25B-01,DHX29,-0.010226607
TCGA-DD-AADL-01,GMPS,-0.010220289
TCGA-CC-5263-01,AHCY,-0.010219812
TCGA-DD-A73E-01,AHCY,-0.010219097
TCGA-ZP-A9D4-01,GMPS,-0.010218918
TCGA-D8-A142-01,AHCY,-0.010210633
TCGA-DA-A1I4-06,TBC1D3,-0.010207772
TCGA-CN-A6V1-01,UMPS,-0.010206431
TCGA-43-3920-01,TRPM7,-0.01020211
TCGA-58-A46K-01,GMPS,-0.010200858
TCGA-37-A5EL-01,CAD,-0.010197848
TCGA-K4-A3WU-01,CAD,-0.01019679
TCGA-FD-A5BU-01,DNLZ,-0.010192424
TCGA-EO-A3AS-01,IMPDH2,-0.0101906955
TCGA-A7-A6VX-01,TBC1D3,-0.010188818
TCGA-GC-A3RC-01,DHODH,-0.010188401
TCGA-4Z-AA7R-01,TBC1D3,-0.010187626
TCGA-BR-4187-01,PTEN,-0.010187447
TCGA-CV-7253-01,ADSL,-0.010186911
TCGA-86-7953-01,AHCY,-0.010185957
TCGA-CM-6169-01,TBC1D3,-0.010185599
TCGA-OR-A5JA-01,TRPM7,-0.01018548
TCGA-2Y-A9GU-01,TRPM7,-0.0101822615
TCGA-CV-7242-01,GMPS,-0.0101799965
TCGA-MA-AA3Y-01,ADSL,-0.010179877
TCGA-22-1002-01,YPEL5,-0.010178804
TCGA-86-6562-01,PTEN,-0.010178328
TCGA-L5-A88V-01,ADSL,-0.010178328
TCGA-05-5423-01,AHCY,-0.010176599
TCGA-20-0991-01,ADSL,-0.010170639
TCGA-G3-A25T-01,TYMS,-0.01016897
TCGA-19-1390-01,AHCY,-0.010166407
TCGA-DD-A1EF-01,ACO2,-0.010161012
TCGA-A4-A4ZT-01,CENPP,-0.010160014
TCGA-MU-A8JM-01,ADSL,-0.010157645
TCGA-QG-A5YW-01,GMPS,-0.0101543665
TCGA-NC-A5HJ-01,GFPT1,-0.010150343
TCGA-VQ-A91Z-01,MARK2,-0.010149419
TCGA-CV-7437-01,TBC1D3,-0.010149002
TCGA-46-3765-01,GFPT1,-0.010148868
TCGA-CV-5966-01,AHCY,-0.010144472
TCGA-2Z-A9J6-01,PTEN,-0.010143936
TCGA-BF-A3DN-01,AHCY,-0.010142922
TCGA-XF-A8HH-01,ADSL,-0.010142386
TCGA-E5-A2PC-01,ADSL,-0.0101418495
TCGA-IG-A50L-01,OBFC1,-0.010139883
TCGA-G2-AA3F-01,TBC1D3,-0.010135293
TCGA-BA-4074-01,TBC1D3,-0.010134816
TCGA-2F-A9KQ-01,DNLZ,-0.010134503
TCGA-CH-5754-01,GMPS,-0.010133684
TCGA-FV-A3R2-01,AHCY,-0.0101310015
TCGA-FI-A2EY-01,GMPS,-0.010130823
TCGA-32-1970-01,PTEN,-0.010130465
TCGA-5C-A9VG-01,GMPS,-0.010127664
TCGA-85-7697-01,GMPS,-0.01012677
TCGA-BF-AAP6-01,ADAT3,-0.010116339
TCGA-UF-A7JO-01,GMPS,-0.010115325
TCGA-DD-A39Z-01,PTEN,-0.010115087
TCGA-FW-A5DY-06,AHCY,-0.010114551
TCGA-AY-A54L-01,PFAS,-0.010113433
TCGA-23-1110-01,AHCY,-0.01011163
TCGA-58-8387-01,TBC1D3,-0.010110021
TCGA-LP-A5U2-01,ADSL,-0.010102034
TCGA-19-2629-01,GMPS,-0.010095388
TCGA-JW-A5VI-01,TBC1D3,-0.010094523
TCGA-EB-A42Z-01,AHCY,-0.010094166
TCGA-CV-5976-01,ADSL,-0.010091901
TCGA-85-8355-01,GFPT1,-0.010091469
TCGA-NH-A50T-01,TKT,-0.01009047
TCGA-LN-A7HZ-01,ADSL,-0.010084331
TCGA-L5-A8NH-01,TRPM7,-0.010083735
TCGA-BH-A1F0-01,TBC1D3,-0.010077715
TCGA-AA-3489-01,ADSL,-0.010077238
TCGA-75-5122-01,TBC1D3,-0.010076523
TCGA-77-8136-01,TRPM7,-0.01007396
TCGA-VQ-A8PD-01,AHCY,-0.010072708
TCGA-ER-A19L-06,AHCY,-0.010071605
TCGA-A2-A1FV-01,PTEN,-0.010071218
TCGA-VS-A9UH-01,TBC1D3,-0.010069728
TCGA-BR-4371-01,ADSL,-0.010066688
TCGA-BF-A1PV-01,GMPS,-0.0100646615
TCGA-06-5858-01,GMPS,-0.0100643635
TCGA-DG-A2KK-01,ADSL,-0.010058582
TCGA-R6-A6XQ-01,AHCY,-0.010058194
TCGA-93-7348-01,CAD,-0.010054484
TCGA-KB-A93H-01,GFPT1,-0.010051578
TCGA-B8-4146-01,AHCY,-0.010051489
TCGA-D3-A3C1-06,FPGS,-0.010051414
TCGA-CN-6994-01,GFPT1,-0.010051161
TCGA-L5-A4OG-01,GMPS,-0.010048747
TCGA-EW-A6SA-01,DNLZ,-0.010046899
TCGA-CV-7432-01,FPGS,-0.010046832
TCGA-CQ-5324-01,AHCY,-0.010046124
TCGA-DU-6403-01,NAMPT,-0.01004453
TCGA-MP-A4SV-01,ADSL,-0.010042489
TCGA-BA-4076-01,CAD,-0.010039821
TCGA-BB-4227-01,ADSL,-0.01003927
TCGA-S2-AA1A-01,AHCY,-0.010038972
TCGA-CG-4462-01,SEPHS2,-0.010038316
TCGA-JY-A93C-01,AHCY,-0.010037303
TCGA-55-8510-01,TRPM7,-0.010036528
TCGA-CC-5258-01,ADSL,-0.010033369
TCGA-L5-A8NI-01,ACO2,-0.010030478
TCGA-C4-A0F0-01,TIMM10,-0.010025203
TCGA-F5-6811-01,SDHB,-0.010023728
TCGA-DM-A1D7-01,PFAS,-0.010023147
TCGA-EJ-5504-01,DNLZ,-0.010022782
TCGA-DK-A3IT-01,ADSL,-0.010021687
TCGA-CC-A7IF-01,AHCY,-0.01001972
TCGA-EE-A2MH-06,AHCY,-0.010017395
TCGA-HR-A2OH-06,TBC1D3,-0.010016918
TCGA-21-5784-01,ADSL,-0.010014057
TCGA-EE-A3AB-06,TRPM7,-0.010013759
TCGA-CA-6715-01,ADSL,-0.010013044
TCGA-66-2782-01,TRPM7,-0.010012567
TCGA-QL-A97D-01,GMPS,-0.010011077
TCGA-3M-AB47-01,KEAP1,-0.010010939
TCGA-MP-A4TJ-01,AHCY,-0.010009408
TCGA-85-7950-01,GMPS,-0.010006845
TCGA-DX-AB2V-01,AHCY,-0.0100061
TCGA-CV-5977-01,AHCY,-0.01000607
TCGA-CJ-6031-01,ADSL,-0.010005534
TCGA-CD-8531-01,STX4,-0.010005146
TCGA-49-AAR2-01,TRPM7,-0.010002255
TCGA-AR-A0U4-01,AHCY,-0.01000154
TCGA-55-7726-01,AHCY,-0.009999871
TCGA-CV-6941-01,GMPS,-0.00999856
TCGA-4P-AA8J-01,ACO2,-0.009991914
TCGA-B1-A655-01,PTEN,-0.009988844
TCGA-PK-A5HA-01,TBC1D3,-0.009987354
TCGA-Q1-A6DT-01,IMPDH2,-0.009986162
TCGA-BC-A10Z-01,TRPM7,-0.009985119
TCGA-CL-5918-01,TRPM7,-0.009984255
TCGA-D6-A6EM-01,ADSL,-0.009983838
TCGA-CV-6940-01,ADSL,-0.009983301
TCGA-R6-A6KZ-01,ADSL,-0.009979069
TCGA-G4-6307-01,AHCY,-0.009974003
TCGA-E9-A1RH-01,TBC1D3,-0.00997293
TCGA-GU-AATQ-01,ACO2,-0.009970158
TCGA-DU-8165-01,NSMCE1,-0.009966314
TCGA-FR-A7UA-06,AHCY,-0.009965181
TCGA-EQ-8122-01,ADSL,-0.009965062
TCGA-GC-A3I6-01,ADSL,-0.009962082
TCGA-CZ-5465-01,GFPT1,-0.009962052
TCGA-A8-A075-01,RNASEH2C,-0.009960383
TCGA-A2-A0T0-01,TBC1D3,-0.009958744
TCGA-56-8622-01,PFAS,-0.009954557
TCGA-FD-A3SP-01,ADSL,-0.009950638
TCGA-G2-A2EJ-01,ADSL,-0.009949744
TCGA-DM-A280-01,GMPS,-0.009947538
TCGA-BR-8289-01,GMPS,-0.009945989
TCGA-G3-AAV6-01,TFRC,-0.009944975
TCGA-DX-AB32-01,ADSL,-0.009942174
TCGA-T2-A6WZ-01,DNLZ,-0.009940624
TCGA-28-1753-01,TRPM7,-0.009938955
TCGA-D5-6926-01,ZNF407,-0.009933472
TCGA-EB-A51B-01,TRPM7,-0.009929776
TCGA-60-2719-01,GMPS,-0.009926438
TCGA-D6-A4ZB-01,ADSL,-0.009925365
TCGA-GU-A767-01,ADSL,-0.009921968
TCGA-L5-A8NS-01,ATIC,-0.009919047
TCGA-E5-A4TZ-01,ADSS,-0.009918451
TCGA-QK-A6IJ-01,ADSL,-0.009915829
TCGA-CM-6677-01,TRPM7,-0.00991559
TCGA-O2-A5IB-01,TRPM7,-0.009913743
TCGA-CF-A5U8-01,IMPDH2,-0.009911329
TCGA-B5-A5OD-01,GMPS,-0.009908795
TCGA-XF-A9T0-01,UMPS,-0.0099057555
TCGA-VR-A8EX-01,AHCY,-0.009905398
TCGA-34-5234-01,FPGS,-0.009904474
TCGA-C8-A132-01,DNLZ,-0.00990355
TCGA-AA-3496-01,AHCY,-0.009902358
TCGA-63-A5MG-01,AHCY,-0.009901702
TCGA-4Z-AA7M-01,CAD,-0.009900391
TCGA-34-A5IX-01,AHCY,-0.009900093
TCGA-22-4595-01,ADSL,-0.009898126
TCGA-BR-8588-01,DNLZ,-0.009895369
TCGA-D8-A1J9-01,TRPM7,-0.009892046
TCGA-BT-A42E-01,ADSL,-0.009887695
TCGA-D7-8570-01,VPS4B,-0.00988698
TCGA-43-6770-01,GMPS,-0.009886086
TCGA-44-A479-01,GFPT1,-0.00988546
TCGA-63-7023-01,TBC1D3,-0.009885311
TCGA-QQ-A5VD-01,ACO2,-0.009884983
TCGA-A2-A0CL-01,DNLZ,-0.009884447
TCGA-39-5036-01,ADSL,-0.009883165
TCGA-AR-A256-01,GMPS,-0.009881616
TCGA-QK-A8Z8-01,TRPM7,-0.009881079
TCGA-RD-A8MW-01,AHCY,-0.009879649
TCGA-E7-A6ME-01,TRPM7,-0.009878933
TCGA-AH-6903-01,STX4,-0.009878591
TCGA-60-2725-01,AHCY,-0.009877384
TCGA-WE-A8ZQ-06,AHCY,-0.0098744035
TCGA-VS-A953-01,UMPS,-0.009872228
TCGA-OR-A5JF-01,TBC1D3,-0.00987196
TCGA-BR-4369-01,PFAS,-0.009871766
TCGA-58-8386-01,PFAS,-0.009869695
TCGA-E1-A7YN-01,TBC1D3,-0.009866118
TCGA-85-8353-01,AHCY,-0.009865016
TCGA-86-7714-01,TBC1D3,-0.0098644495
TCGA-D7-8579-01,TRPM7,-0.0098614395
TCGA-CR-6481-01,UMPS,-0.009860396
TCGA-77-8150-01,TKT,-0.009860128
TCGA-DY-A1DD-01,AHCY,-0.009854794
TCGA-3K-AAZ8-01,ADSL,-0.009853005
TCGA-C8-A8HP-01,ACO2,-0.009852171
TCGA-CX-7086-01,FPGS,-0.00985086
TCGA-50-5068-01,KIRREL,-0.009849936
TCGA-CN-6010-01,TBC1D3,-0.009847999
TCGA-R6-A8W8-01,GFPT1,-0.009846568
TCGA-DD-A114-01,AHCY,-0.009839475
TCGA-ZF-A9R4-01,ADSL,-0.009839177
TCGA-BC-A217-01,AHCY,-0.009839058
TCGA-94-8491-01,CAD,-0.009838492
TCGA-CV-A468-01,TRPM7,-0.00983578
TCGA-86-8674-01,ADSL,-0.009834528
TCGA-33-4582-01,ADSL,-0.009833097
TCGA-CC-A8HT-01,GMPS,-0.009830177
TCGA-85-8049-01,TRPM7,-0.009827495
TCGA-B0-4811-01,TBC1D3,-0.0098257065
TCGA-VQ-AA6F-01,KEAP1,-0.00982371
TCGA-55-8299-01,BIRC6,-0.009823635
TCGA-85-A4JC-01,TRPM7,-0.009821564
TCGA-BA-6872-01,GFPT1,-0.00981909
TCGA-94-8035-01,AHCY,-0.009818137
TCGA-77-8007-01,DHX29,-0.009817436
TCGA-C5-A8XH-01,GMPS,-0.009817362
TCGA-VQ-A8DU-01,TBC1D3,-0.009816527
TCGA-QK-A8ZA-01,AHCY,-0.009815037
TCGA-BT-A3PJ-01,NAMPT,-0.009813651
TCGA-HU-A4H2-01,GFPT1,-0.00981316
TCGA-UB-A7MA-01,AHCY,-0.009813011
TCGA-86-8673-01,ADSL,-0.0098109245
TCGA-BA-6871-01,AHCY,-0.00981015
TCGA-DK-AA75-01,CAD,-0.009809822
TCGA-LN-A4MR-01,PTEN,-0.009809017
TCGA-DD-AADC-01,ADSL,-0.0098032355
TCGA-AR-A1AH-01,AHCY,-0.009801984
TCGA-N9-A4PZ-01,GMPS,-0.009801
TCGA-P3-A6T5-01,UMPS,-0.009797528
TCGA-E2-A2P6-01,GMPS,-0.009795666
TCGA-56-7731-01,PFAS,-0.009795606
TCGA-BA-A6DI-01,TBC1D3,-0.009794354
TCGA-BC-A3KF-01,TBC1D3,-0.009791613
TCGA-DB-A64X-01,PTEN,-0.009790301
TCGA-FD-A3B4-01,DNLZ,-0.009787992
TCGA-NC-A5HP-01,PFAS,-0.009785533
TCGA-4J-AA1J-01,ADSL,-0.0097849965
TCGA-EI-6513-01,AHCY,-0.009784341
TCGA-AA-A01P-01,ADSS,-0.009780526
TCGA-BT-A3PK-01,ADSL,-0.009774983
TCGA-85-A5B5-01,GMPS,-0.009772658
TCGA-DF-A2KZ-01,ADSS,-0.009772301
TCGA-ED-A8O5-01,IMPDH2,-0.009769291
TCGA-ZP-A9CV-01,DHX29,-0.009767838
TCGA-D8-A1XW-01,AHCY,-0.009766698
TCGA-DD-AADG-01,ADSL,-0.009765804
TCGA-GC-A6I1-01,ADSL,-0.009765565
TCGA-49-4494-01,GMPS,-0.009759188
TCGA-BR-8080-01,TRPM7,-0.009758145
TCGA-AC-A3W5-01,AHCY,-0.009757936
TCGA-VQ-A8PC-01,ADSL,-0.009754777
TCGA-A2-A25A-01,TBC1D3,-0.0097543
TCGA-D7-6519-01,AHCY,-0.009753466
TCGA-F4-6461-01,AHCY,-0.009753346
TCGA-C5-A8XK-01,ADSL,-0.009752989
TCGA-CU-A3YL-01,TRPM7,-0.009748936
TCGA-UF-A7J9-01,ADSL,-0.0097360015
TCGA-13-1477-01,GMPS,-0.009734392
TCGA-VS-A9UZ-01,ADSL,-0.009733796
TCGA-BH-A0BP-01,TRPM7,-0.009732962
TCGA-CM-6167-01,ADSL,-0.00973171
TCGA-56-A4ZJ-01,TRPM7,-0.009729207
TCGA-NC-A5HT-01,UBE2H,-0.009714603
TCGA-CA-5256-01,AHCY,-0.009714365
TCGA-J2-A4AD-01,FPGS,-0.009711117
TCGA-BR-8485-01,PFAS,-0.009710789
TCGA-BR-A4QI-01,NAMPT,-0.009709612
TCGA-ER-A19A-06,TBC1D3,-0.009707928
TCGA-VQ-A8E7-01,GMPS,-0.009702086
TCGA-CV-6952-01,GMPS,-0.009699941
TCGA-77-8145-01,AHCY,-0.009699196
TCGA-E2-A1IN-01,TBC1D3,-0.009698391
TCGA-2Y-A9GZ-01,ADSL,-0.0096978545
TCGA-66-2792-01,GMPS,-0.009694457
TCGA-HQ-A2OF-01,DCPS,-0.00969401
TCGA-75-5146-01,UMPS,-0.009693876
TCGA-78-7156-01,ADSL,-0.009691477
TCGA-4B-A93V-01,AHCY,-0.009690583
TCGA-E9-A1R4-01,GMPS,-0.009690046
TCGA-D5-5537-01,GFPT1,-0.009688497
TCGA-DX-A6YV-01,TBC1D3,-0.00968802
TCGA-55-7728-01,TBC1D3,-0.009687066
TCGA-EY-A2OP-01,UMPS,-0.009686619
TCGA-XF-A9SI-01,ADSL,-0.009684205
TCGA-HU-8610-01,AHCY,-0.009683967
TCGA-BH-A1FC-01,ADSL,-0.00968349
TCGA-CD-8524-01,STX4,-0.009681821
TCGA-P3-A6T6-01,TRPM7,-0.009681106
TCGA-D7-6527-01,ADSL,-0.009680212
TCGA-UC-A7PF-01,CAD,-0.00967747
TCGA-DD-AACS-01,AHCY,-0.009674907
TCGA-NK-A5CT-01,ADSL,-0.009673357
TCGA-DK-A1AE-01,TRPM7,-0.00967139
TCGA-R6-A8WC-01,GFPT1,-0.009670019
TCGA-IN-A7NU-01,AHCY,-0.00966531
TCGA-VQ-A91V-01,PFAS,-0.0096640885
TCGA-QK-A8Z9-01,GMPS,-0.009662449
TCGA-FT-A61P-01,TRPM7,-0.00966233
TCGA-CJ-6033-01,HSCB,-0.009660095
TCGA-Q1-A73P-01,FPGS,-0.009659529
TCGA-PL-A8LV-01,PTEN,-0.009656608
TCGA-VR-A8Q7-01,PTEN,-0.009655535
TCGA-FF-8041-01,IMPDH2,-0.009652048
TCGA-77-8154-01,STX4,-0.009650558
TCGA-AG-3592-01,TRPM7,-0.009648144
TCGA-52-7809-01,SNAP23,-0.009647459
TCGA-EI-6512-01,PFAS,-0.0096472055
TCGA-CR-7377-01,TRPM7,-0.009644091
TCGA-BC-A216-01,GMPS,-0.00963968
TCGA-A6-A566-01,ADSL,-0.00963819
TCGA-55-6971-01,PFAS,-0.0096371025
TCGA-L5-A43E-01,ADSL,-0.009636521
TCGA-83-5908-01,GMPS,-0.009635091
TCGA-CA-6719-01,ADSL,-0.009633422
TCGA-C5-A2M1-01,TRPM7,-0.009633303
TCGA-85-8071-01,TRPM7,-0.009632587
TCGA-34-5927-01,ADSL,-0.009632289
TCGA-37-4141-01,TRPM7,-0.009629548
TCGA-R6-A6Y0-01,TRPM7,-0.009620488
TCGA-NI-A4U2-01,TP53,-0.0096197575
TCGA-79-5596-01,NAMPT,-0.009618565
TCGA-GS-A9TW-01,ADSL,-0.009618521
TCGA-YF-AA3M-01,ADSL,-0.0096184015
TCGA-UY-A8OB-01,CAD,-0.009617731
TCGA-BR-7197-01,PFAS,-0.009617165
TCGA-69-8253-01,AHCY,-0.009616375
TCGA-LD-A74U-01,ADSL,-0.009616017
TCGA-VS-A8EL-01,TRPM7,-0.009613872
TCGA-FB-AAPU-01,CENPP,-0.009613112
TCGA-21-1076-01,PFAS,-0.009610295
TCGA-44-3396-01,TRPM7,-0.009608507
TCGA-78-7153-01,AHCY,-0.0096066
TCGA-J9-A8CM-01,TBC1D3,-0.0096052885
TCGA-JY-A93D-01,ADSL,-0.009601235
TCGA-CC-A7II-01,TRPM7,-0.009598017
TCGA-IQ-7630-01,GMPS,-0.009596258
TCGA-IS-A3K7-01,ADSL,-0.009596169
TCGA-63-A5MJ-01,GMPS,-0.0095953345
TCGA-VQ-A8PU-01,FPGS,-0.009590104
TCGA-44-7671-01,GMPS,-0.0095896125
TCGA-B8-A54H-01,ACO2,-0.009588182
TCGA-GV-A6ZA-01,CAD,-0.009587854
TCGA-73-4677-01,TRPM7,-0.009586215
TCGA-55-6972-01,TRPM7,-0.009583771
TCGA-Q9-A6FU-01,TRPM7,-0.009582818
TCGA-44-7672-01,AHCY,-0.0095819235
TCGA-CQ-6218-01,ADSL,-0.009581566
TCGA-AZ-6606-01,TRPM7,-0.0095767975
TCGA-2F-A9KT-01,FPGS,-0.009574115
TCGA-L5-A4OJ-01,GMPS,-0.009573042
TCGA-W5-AA39-01,TRPM7,-0.009568512
TCGA-DA-A1IA-06,TRPM7,-0.009563744
TCGA-95-7944-01,TBC1D3,-0.009563327
TCGA-85-7710-01,GMPS,-0.009551227
TCGA-BR-8059-01,ADSL,-0.009551227
TCGA-P3-A6SW-01,GFPT1,-0.009549901
TCGA-K4-A4AC-01,AHCY,-0.0095486045
TCGA-85-8354-01,ADSL,-0.009547174
TCGA-CF-A1HR-01,ADSL,-0.009545028
TCGA-DM-A285-01,PFAS,-0.009543851
TCGA-DK-AA71-01,UMPS,-0.009540081
TCGA-95-7562-01,TRPM7,-0.009539664
TCGA-L5-A8NV-01,AHCY,-0.0095383525
TCGA-HD-7753-01,TRPM7,-0.009537339
TCGA-33-A4WN-01,ADSL,-0.0095332265
TCGA-B0-5075-01,TRPM7,-0.009524345
TCGA-X8-AAAR-01,AHCY,-0.009524345
TCGA-33-AAS8-01,GMPS,-0.00952369
TCGA-CN-4735-01,PFAS,-0.009523556
TCGA-43-6143-01,ADSL,-0.009523153
TCGA-FS-A1ZU-06,KIRREL,-0.009521902
TCGA-97-7554-01,GFPT1,-0.009521335
TCGA-55-A4DF-01,TYMS,-0.00951907
TCGA-55-8097-01,AHCY,-0.009517014
TCGA-53-7813-01,PFAS,-0.00951454
TCGA-77-A5GH-01,GMPS,-0.009508729
TCGA-49-6742-01,TRPM7,-0.009505749
TCGA-DM-A0X9-01,GMPS,-0.009505093
TCGA-86-8585-01,PPAT,-0.009502351
TCGA-77-A5GF-01,GMPS,-0.009501725
TCGA-EJ-7781-01,ADSL,-0.009498358
TCGA-BR-6565-01,GMPS,-0.0094950795
TCGA-IG-A8O2-01,NF2,-0.009494424
TCGA-EB-A44N-01,TBC1D3,-0.009492636
TCGA-G4-6295-01,ADSL,-0.009489894
TCGA-EW-A1IZ-01,CAD,-0.00948526
TCGA-CN-5355-01,AHCY,-0.009485245
TCGA-DD-A73F-01,DNLZ,-0.009483576
TCGA-B0-5712-01,TEN1,-0.009482503
TCGA-BR-8382-01,ADSS,-0.009480536
TCGA-DD-AACP-01,TRPM7,-0.009478033
TCGA-85-8350-01,GFPT1,-0.009478003
TCGA-C8-A1HM-01,ADSL,-0.009475887
TCGA-A3-A6NN-01,ADSL,-0.009475768
TCGA-34-8454-01,ADSL,-0.009473026
TCGA-EK-A2RO-01,PMVK,-0.009472057
TCGA-55-8090-01,TBC1D3,-0.009470701
TCGA-CN-A641-01,TBC1D3,-0.009465575
TCGA-34-2596-01,TKT,-0.009460509
TCGA-HD-7229-01,ADSL,-0.009459734
TCGA-FV-A4ZP-01,AHCY,-0.009457231
TCGA-CQ-7069-01,TBC1D3,-0.009456515
TCGA-AA-3511-01,AHCY,-0.009454131
TCGA-FD-A6TK-01,ADSL,-0.009452879
TCGA-QK-A6VC-01,ADSL,-0.00945282
TCGA-FS-A4FB-06,YPEL5,-0.009451568
TCGA-60-2710-01,ADSL,-0.009451151
TCGA-44-6776-01,TRPM7,-0.00944984
TCGA-CN-4729-01,AHCY,-0.009446561
TCGA-E2-A109-01,SEPHS2,-0.009445906
TCGA-21-1071-01,ADSL,-0.009445548
TCGA-JY-A6FG-01,ATIC,-0.009438753
TCGA-ZX-AA5X-01,ADSL,-0.009437442
TCGA-44-6778-01,TP53,-0.009435803
TCGA-VB-A8QN-01,PFAS,-0.009432569
TCGA-CC-A9FW-01,UMPS,-0.00943169
TCGA-2Y-A9H5-01,ACO2,-0.009431124
TCGA-DD-A39X-01,GMPS,-0.009431124
TCGA-DD-AAD1-01,TBC1D3,-0.009426594
TCGA-NC-A5HO-01,GMPS,-0.009423733
TCGA-G2-A3IE-01,ADSL,-0.0094227195
TCGA-2E-A9G8-01,PTEN,-0.009422183
TCGA-86-7713-01,AHCY,-0.009421706
TCGA-BR-A4CR-01,ADSL,-0.009421468
TCGA-XF-A9T6-01,CAD,-0.009420782
TCGA-49-6744-01,TRPM7,-0.009419024
TCGA-DC-4749-01,SEPHS2,-0.009416163
TCGA-58-A46J-01,SLC7A1,-0.009413898
TCGA-AR-A24H-01,AHCY,-0.0094127655
TCGA-56-8083-01,AHCY,-0.009409308
TCGA-CM-6678-01,ADSL,-0.009407878
TCGA-P4-A5EB-01,TKT,-0.009407207
TCGA-NK-A5CX-01,EFR3A,-0.009405583
TCGA-T9-A92H-01,ADSL,-0.0094053745
TCGA-55-8085-01,ADSL,-0.009404898
TCGA-CN-A49A-01,AHCY,-0.009403825
