Sample	Gene	SE_Score
TCGA-CF-A5UA-01	LDB1	0.0042
TCGA-CF-A7I0-01	COG3	0.0058
TCGA-CF-A8HX-01	ITGB5	0.0090
TCGA-CF-A8HY-01	EP300	0.0054
TCGA-CF-A9FF-01	PDCD6IP	0.0062
TCGA-CF-A9FH-01	ITGB5	0.0062
TCGA-CF-A9FL-01	MAGOH	0.0050
TCGA-CF-A9FM-01	ITGB5	0.0065
TCGA-CG-4301-01	ITGB5	0.0060
TCGA-CG-4304-01	ELMO2	0.0070
TCGA-CG-4305-01	GPX4	0.0025
TCGA-CG-4306-01	EP300	0.0025
TCGA-CG-4436-01	EP300	0.0104
TCGA-CG-4437-01	EP300	0.0076
TCGA-CG-4438-01	ELMO2	0.0067
TCGA-CG-4440-01	CDAN1	0.0065
TCGA-CG-4441-01	GGNBP2	0.0061
TCGA-CG-4442-01	TBC1D3C	0.0023
TCGA-CG-4443-01	FERMT2	0.0073
TCGA-CG-4444-01	NR2C2AP	0.0075
TCGA-CG-4449-01	ELMO2	0.0074
TCGA-CG-4462-01	MAGOH	0.0042
TCGA-CG-4465-01	EP300	0.0024
TCGA-CG-4466-01	EP300	0.0079
TCGA-CG-4469-01	HSPA8	0.0041
TCGA-CG-4474-01	EP300	0.0067
TCGA-CG-4475-01	MAGOH	0.0073
TCGA-CG-4476-01	EP300	0.0074
TCGA-CG-4477-01	EP300	0.0059
TCGA-CG-5717-01	CDAN1	0.0066
TCGA-CG-5718-01	ITGB5	0.0053
TCGA-CG-5719-01	CDAN1	0.0050
TCGA-CG-5720-01	EP300	0.0095
TCGA-CG-5721-01	HIST2H3A	0.0020
TCGA-CG-5722-01	GPX4	0.0043
TCGA-CG-5723-01	HIST1H4I	0.0020
TCGA-CG-5724-01	MAGOH	0.0045
TCGA-CG-5725-01	FERMT2	0.0052
TCGA-CG-5726-01	CCND1	0.0016
TCGA-CG-5732-01	ITGB5	0.0059
TCGA-CG-5734-01	EP300	0.0061
TCGA-CH-5737-01	FERMT2	0.0078
TCGA-CH-5738-01	ELMO2	0.0084
TCGA-CH-5739-01	STK11	0.0086
TCGA-CH-5740-01	ELMO2	0.0095
TCGA-CH-5741-01	ITGB5	0.0085
TCGA-CH-5744-01	BCAR1	0.0080
TCGA-CH-5746-01	ITGB5	0.0099
TCGA-CH-5748-01	ELMO2	0.0087
TCGA-CH-5750-01	ITGB5	0.0092
TCGA-CH-5751-01	ITGB5	0.0088
TCGA-CH-5752-01	ITGB5	0.0066
TCGA-CH-5753-01	ITGB5	0.0062
TCGA-CH-5754-01	ITGB5	0.0059
TCGA-CH-5761-01	COG3	0.0057
TCGA-CH-5762-01	ITGB5	0.0080
TCGA-CH-5763-01	GGNBP2	0.0098
TCGA-CH-5764-01	BCAR1	0.0074
TCGA-CH-5765-01	ITGB5	0.0075
TCGA-CH-5766-01	BCAR1	0.0114
TCGA-CH-5767-01	BCAR1	0.0075
TCGA-CH-5768-01	BCAR1	0.0066
TCGA-CH-5769-01	FGFR1	0.0033
TCGA-CH-5771-01	MAGOH	0.0065
TCGA-CH-5772-01	ITGB5	0.0083
TCGA-CH-5788-01	BCAR1	0.0090
TCGA-CH-5789-01	TIPARP	0.0095
TCGA-CH-5790-01	ITGB5	0.0090
TCGA-CH-5791-01	ITGB5	0.0063
TCGA-CH-5792-01	ITGB5	0.0077
TCGA-CH-5794-01	BCAR1	0.0060
TCGA-CI-6619-01	ELMO2	0.0073
TCGA-CI-6620-01	ELMO2	0.0094
TCGA-CI-6621-01	EP300	0.0075
TCGA-CI-6622-01	FERMT2	0.0042
TCGA-CI-6623-01	CDAN1	0.0077
TCGA-CI-6624-01	EP300	0.0061
TCGA-CJ-4634-01	FERMT2	0.0090
TCGA-CJ-4636-01	ITGB5	0.0074
TCGA-CJ-4637-01	ITGB5	0.0096
TCGA-CJ-4638-01	ELMO2	0.0052
TCGA-CJ-4639-01	ELMO2	0.0059
TCGA-CJ-4640-01	ITGB5	0.0078
TCGA-CJ-4641-01	ITGB5	0.0063
TCGA-CJ-4643-01	FERMT2	0.0073
TCGA-CJ-4644-01	ITGB5	0.0039
TCGA-CJ-4869-01	ITGB5	0.0040
TCGA-CJ-4882-01	ELMO2	0.0053
TCGA-CJ-4899-01	ITGB5	0.0076
TCGA-CJ-4900-01	ELMO2	0.0075
TCGA-CJ-4901-01	ITGB5	0.0053
TCGA-CJ-4902-01	ITGB5	0.0053
TCGA-CJ-4903-01	ELMO2	0.0074
TCGA-CJ-4904-01	ELMO2	0.0061
TCGA-CJ-4905-01	ITGB5	0.0060
TCGA-CJ-4907-01	BCL2L1	0.0090
TCGA-CJ-4908-01	ELMO2	0.0074
TCGA-CJ-4912-01	EP300	0.0063
TCGA-CJ-4916-01	CDAN1	0.0048
TCGA-CJ-4918-01	PTK2	0.0043
TCGA-CJ-4920-01	EP300	0.0059
TCGA-CJ-4923-01	ITGB5	0.0052
TCGA-CJ-5671-01	ITGB5	0.0086
TCGA-CJ-5672-01	MAGOH	0.0035
TCGA-CJ-5675-01	ELMO2	0.0085
TCGA-CJ-5676-01	ITGB5	0.0060
TCGA-CJ-5677-01	FERMT2	0.0041
TCGA-CJ-5678-01	ITGB5	0.0072
TCGA-CJ-5679-01	MAU2	0.0054
TCGA-CJ-5680-01	ITGB5	0.0089
TCGA-CJ-5681-01	ELMO2	0.0093
TCGA-CJ-5682-01	EP300	0.0049
TCGA-CJ-5683-01	ELMO2	0.0046
TCGA-CJ-5684-01	ITGB5	0.0077
TCGA-CJ-5686-01	ITGB5	0.0070
TCGA-CJ-5689-01	CBFB	0.0069
TCGA-CJ-6027-01	DDX27	0.0055
TCGA-CJ-6028-01	HOXD11	0.0054
TCGA-CJ-6030-01	CASC3	0.0050
TCGA-CJ-6031-01	ITGB5	0.0048
TCGA-CJ-6032-01	ELMO2	0.0074
TCGA-CJ-6033-01	ITGB5	0.0047
TCGA-CK-4947-01	ITGB5	0.0056
TCGA-CK-4948-01	EP300	0.0091
TCGA-CK-4950-01	EP300	0.0070
TCGA-CK-4951-01	JUN	0.0015
TCGA-CK-4952-01	CDAN1	0.0057
TCGA-CK-5912-01	ELMO2	0.0067
TCGA-CK-5913-01	BCL2L1	0.0036
TCGA-CK-5914-01	EP300	0.0050
TCGA-CK-5915-01	ITGB5	0.0061
TCGA-CK-5916-01	CCND1	0.0016
TCGA-CK-6746-01	PTPN11	0.0037
TCGA-CK-6747-01	EP300	0.0055
TCGA-CK-6748-01	ELMO2	0.0069
TCGA-CK-6751-01	GPX4	0.0043
TCGA-CL-4957-01	CCDC101	0.0078
TCGA-CL-5917-01	GGNBP2	0.0047
TCGA-CL-5918-01	CDAN1	0.0060
TCGA-CM-4743-01	CDAN1	0.0020
TCGA-CM-4744-01	EP300	0.0075
TCGA-CM-4747-01	SUPT7L	0.0073
TCGA-CM-4751-01	BCL2L1	0.0036
TCGA-CM-5344-01	ELMO2	0.0080
TCGA-CM-5348-01	CDAN1	0.0050
TCGA-CM-5349-01	CBFB	0.0049
TCGA-CM-5860-01	EP300	0.0065
TCGA-CM-5861-01	PSMB6	0.0027
TCGA-CM-5862-01	CCDC101	0.0045
TCGA-CM-5863-01	ELMO2	0.0089
TCGA-CM-5864-01	CDAN1	0.0070
TCGA-CM-5868-01	MAGOH	0.0067
TCGA-CM-6161-01	ITGB5	0.0062
TCGA-CM-6163-01	EP300	0.0078
TCGA-CM-6164-01	EP300	0.0062
TCGA-CM-6165-01	LDB1	0.0054
TCGA-CM-6166-01	ITGB5	0.0064
TCGA-CM-6167-01	LSM5	0.0053
TCGA-CM-6168-01	FERMT2	0.0053
TCGA-CM-6169-01	ELMO2	0.0056
TCGA-CM-6170-01	EP300	0.0052
TCGA-CM-6171-01	MYH9	0.0020
TCGA-CM-6172-01	GLRX3	0.0064
TCGA-CM-6674-01	APC	0.0028
TCGA-CM-6675-01	BMPR1A	0.0053
TCGA-CM-6676-01	COG3	0.0067
TCGA-CM-6677-01	EP300	0.0053
TCGA-CM-6678-01	CDAN1	0.0049
TCGA-CM-6679-01	BCAR1	0.0058
TCGA-CM-6680-01	ELMO2	0.0073
TCGA-CN-4723-01	SGOL1	0.0015
TCGA-CN-4725-01	CCDC101	0.0083
TCGA-CN-4726-01	ELMO2	0.0070
TCGA-CN-4727-01	DYRK1A	0.0054
TCGA-CN-4728-01	EP300	0.0067
TCGA-CN-4729-01	CHMP4B	0.0049
TCGA-CN-4730-01	EP300	0.0043
TCGA-CN-4731-01	ELMO2	0.0073
TCGA-CN-4733-01	STK11	0.0111
TCGA-CN-4735-01	FERMT2	0.0059
TCGA-CN-4736-01	SUPT7L	0.0078
TCGA-CN-4737-01	ELMO2	0.0090
TCGA-CN-4738-01	ELMO2	0.0067
TCGA-CN-4739-01	RAN	0.0049
TCGA-CN-4740-01	EP300	0.0083
TCGA-CN-4741-01	ELMO2	0.0030
TCGA-CN-4742-01	CDAN1	0.0051
TCGA-CN-5355-01	FERMT2	0.0038
TCGA-CN-5356-01	EP300	0.0048
TCGA-CN-5358-01	ELMO2	0.0090
TCGA-CN-5359-01	CDAN1	0.0070
TCGA-CN-5360-01	CDAN1	0.0052
TCGA-CN-5363-01	EP300	0.0088
TCGA-CN-5364-01	FERMT2	0.0077
TCGA-CN-5365-01	ITGB5	0.0064
TCGA-CN-5366-01	CDAN1	0.0075
TCGA-CN-5367-01	FCF1	0.0062
TCGA-CN-5369-01	EP300	0.0060
TCGA-CN-5370-01	EP300	0.0042
TCGA-CN-5373-01	FGFR1	0.0040
TCGA-CN-5374-01	ELMO2	0.0039
TCGA-CN-6010-01	EP300	0.0049
TCGA-CN-6011-01	EP300	0.0086
TCGA-CN-6012-01	EP300	0.0052
TCGA-CN-6013-01	FERMT2	0.0055
TCGA-CN-6016-01	NFE2L2	0.0045
TCGA-CN-6017-01	TIPARP	0.0087
TCGA-CN-6018-01	LSM5	0.0058
TCGA-CN-6019-01	EP300	0.0071
TCGA-CN-6020-01	EP300	0.0054
TCGA-CN-6021-01	EP300	0.0035
TCGA-CN-6022-01	ITGB5	0.0080
TCGA-CN-6023-01	EP300	0.0045
TCGA-CN-6024-01	SUPT7L	0.0055
TCGA-CN-6988-01	CDAN1	0.0090
TCGA-CN-6989-01	ITGB5	0.0055
TCGA-CN-6992-01	CDAN1	0.0043
TCGA-CN-6994-01	EP300	0.0049
TCGA-CN-6995-01	GPX4	0.0056
TCGA-CN-6996-01	ITGB5	0.0056
TCGA-CN-6997-01	EP300	0.0045
TCGA-CN-6998-01	ITGB5	0.0051
TCGA-CN-A497-01	NF2	0.0050
TCGA-CN-A498-01	ELMO2	0.0050
TCGA-CN-A499-01	ITGB5	0.0087
TCGA-CN-A49A-01	GPX4	0.0049
TCGA-CN-A49B-01	CDAN1	0.0055
TCGA-CN-A49C-01	FERMT2	0.0091
TCGA-CN-A63T-01	CDAN1	0.0056
TCGA-CN-A63U-01	CASC3	0.0038
TCGA-CN-A63V-01	ELMO2	0.0065
TCGA-CN-A63W-01	EP300	0.0069
TCGA-CN-A641-01	CDAN1	0.0069
TCGA-CN-A642-01	ELMO2	0.0037
TCGA-CN-A6UY-01	CCDC101	0.0076
TCGA-CN-A6V1-01	EP300	0.0056
TCGA-CN-A6V3-01	SEPSECS	0.0074
TCGA-CN-A6V6-01	ELMO2	0.0056
TCGA-CN-A6V7-01	ITGB5	0.0055
TCGA-CQ-5323-01	EP300	0.0072
TCGA-CQ-5324-01	FERMT2	0.0056
TCGA-CQ-5325-01	BCAR1	0.0058
TCGA-CQ-5326-01	EP300	0.0108
TCGA-CQ-5327-01	EP300	0.0064
TCGA-CQ-5329-01	GGNBP2	0.0079
TCGA-CQ-5330-01	CDAN1	0.0075
TCGA-CQ-5331-01	FERMT2	0.0071
TCGA-CQ-5332-01	EP300	0.0065
TCGA-CQ-5333-01	EP300	0.0071
TCGA-CQ-5334-01	HIST1H4I	0.0039
TCGA-CQ-6218-01	LSM5	0.0046
TCGA-CQ-6220-01	ELMO2	0.0059
TCGA-CQ-6223-01	ELMO2	0.0089
TCGA-CQ-6224-01	BCAR1	0.0080
TCGA-CQ-6225-01	LSM5	0.0053
TCGA-CQ-6227-01	ELMO2	0.0090
TCGA-CQ-6228-01	FERMT2	0.0068
TCGA-CQ-6229-01	ITGB5	0.0099
TCGA-CQ-7063-01	ELMO2	0.0035
TCGA-CQ-7065-01	BCAR1	0.0098
TCGA-CQ-7068-01	ITGB5	0.0057
TCGA-CQ-7069-01	EP300	0.0049
TCGA-CQ-7071-01	EP300	0.0086
TCGA-CQ-7072-01	SUPT7L	0.0090
TCGA-CQ-A4C6-01	COG3	0.0064
TCGA-CQ-A4C9-01	CBFB	0.0061
TCGA-CQ-A4CB-01	LSM5	0.0045
TCGA-CQ-A4CD-01	EP300	0.0068
TCGA-CQ-A4CE-01	ELMO2	0.0079
TCGA-CQ-A4CG-01	ELMO2	0.0067
TCGA-CQ-A4CH-01	ITGB5	0.0083
TCGA-CQ-A4CI-01	FERMT2	0.0064
TCGA-CR-5243-01	NCOA2	0.0048
TCGA-CR-5247-01	CDAN1	0.0073
TCGA-CR-5248-01	MED19	0.0048
TCGA-CR-5249-01	BCAR1	0.0078
TCGA-CR-5250-01	ITGB5	0.0066
TCGA-CR-6467-01	ELMO2	0.0102
TCGA-CR-6470-01	ELMO2	0.0082
TCGA-CR-6471-01	EP300	0.0076
TCGA-CR-6472-01	EP300	0.0030
TCGA-CR-6473-01	FERMT2	0.0081
TCGA-CR-6474-01	EP300	0.0088
TCGA-CR-6477-01	LSM5	0.0067
TCGA-CR-6478-01	ELMO2	0.0046
TCGA-CR-6480-01	MAU2	0.0067
TCGA-CR-6481-01	C15orf41	0.0022
TCGA-CR-6482-01	GGNBP2	0.0080
TCGA-CR-6484-01	UBC	0.0034
TCGA-CR-6487-01	EP300	0.0059
TCGA-CR-6488-01	ELMO2	0.0093
TCGA-CR-6491-01	EP300	0.0089
TCGA-CR-6492-01	BCAR1	0.0054
TCGA-CR-6493-01	ITGB5	0.0117
TCGA-CR-7364-01	EP300	0.0038
TCGA-CR-7365-01	FERMT2	0.0052
TCGA-CR-7367-01	FERMT2	0.0048
TCGA-CR-7368-01	EP300	0.0066
TCGA-CR-7369-01	EP300	0.0062
TCGA-CR-7370-01	EP300	0.0041
TCGA-CR-7371-01	EP300	0.0064
TCGA-CR-7372-01	MAGOH	0.0051
TCGA-CR-7373-01	TADA1	0.0077
TCGA-CR-7374-01	EP300	0.0080
TCGA-CR-7376-01	BCAR1	0.0073
TCGA-CR-7377-01	EP300	0.0066
TCGA-CR-7379-01	EP300	0.0078
TCGA-CR-7380-01	ELMO2	0.0067
TCGA-CR-7382-01	TBC1D3C	0.0073
TCGA-CR-7383-01	ELMO2	0.0073
TCGA-CR-7385-01	ELMO2	0.0088
TCGA-CR-7386-01	EP300	0.0080
TCGA-CR-7388-01	HSPA8	0.0035
TCGA-CR-7389-01	CBFB	0.0088
TCGA-CR-7390-01	ELMO2	0.0050
TCGA-CR-7391-01	BCAR1	0.0078
TCGA-CR-7392-01	FERMT2	0.0116
TCGA-CR-7394-01	EP300	0.0086
TCGA-CR-7395-01	ELMO2	0.0045
TCGA-CR-7397-01	ITGB5	0.0071
TCGA-CR-7398-01	EP300	0.0059
TCGA-CR-7399-01	EP300	0.0047
TCGA-CR-7401-01	CDAN1	0.0061
TCGA-CR-7402-01	ELP2	0.0024
TCGA-CR-7404-01	FERMT2	0.0053
TCGA-CS-4938-01	GGNBP2	0.0098
TCGA-CS-4941-01	TBC1D3C	0.0060
TCGA-CS-4942-01	WDR4	0.0071
TCGA-CS-4943-01	BCAR1	0.0092
TCGA-CS-4944-01	ZMYND8	0.0075
TCGA-CS-5390-01	CDAN1	0.0089
TCGA-CS-5393-01	BCAR1	0.0087
TCGA-CS-5394-01	TIPARP	0.0100
TCGA-CS-5395-01	ITGB5	0.0068
TCGA-CS-5396-01	ELMO2	0.0076
TCGA-CS-5397-01	ITGB5	0.0075
TCGA-CS-6186-01	COG3	0.0067
TCGA-CS-6188-01	TIPARP	0.0095
TCGA-CS-6290-01	ITGB5	0.0086
TCGA-CS-6666-01	CDAN1	0.0068
TCGA-CS-6667-01	ITGB5	0.0083
TCGA-CS-6668-01	BCAR1	0.0090
TCGA-CS-6670-01	ITGB5	0.0058
TCGA-CU-A0YN-01	EP300	0.0062
TCGA-CU-A0YO-01	ZMYND8	0.0039
TCGA-CU-A0YR-01	CTC1	0.0046
TCGA-CU-A3KJ-01	TBC1D3C	0.0042
TCGA-CU-A3QU-01	MDM2	0.0046
TCGA-CU-A3YL-01	GLRX3	0.0039
TCGA-CU-A5W6-01	PIK3CA	0.0026
TCGA-CU-A72E-01	ELMO2	0.0052
TCGA-CV-5430-01	EP300	0.0064
TCGA-CV-5432-01	CDAN1	0.0084
TCGA-CV-5434-01	ELMO2	0.0040
TCGA-CV-5435-01	FERMT2	0.0063
TCGA-CV-5436-01	GPX4	0.0058
TCGA-CV-5439-01	ELMO2	0.0039
TCGA-CV-5440-01	EP300	0.0082
TCGA-CV-5441-01	SMARCA4	0.0064
TCGA-CV-5442-01	GLRX3	0.0030
TCGA-CV-5443-01	FCF1	0.0059
TCGA-CV-5444-01	ITGB5	0.0053
TCGA-CV-5966-01	EP300	0.0071
TCGA-CV-5970-01	EP300	0.0082
TCGA-CV-5971-01	BCAR1	0.0129
TCGA-CV-5973-01	ELMO2	0.0072
TCGA-CV-5976-01	ITGB5	0.0047
TCGA-CV-5977-01	CCDC101	0.0071
TCGA-CV-5978-01	GPX4	0.0044
TCGA-CV-5979-01	ITGB5	0.0096
TCGA-CV-6003-01	NIPBL	0.0060
TCGA-CV-6436-01	ELMO2	0.0033
TCGA-CV-6441-01	FERMT2	0.0056
TCGA-CV-6933-01	MAGOH	0.0065
TCGA-CV-6934-01	CTC1	0.0059
TCGA-CV-6935-01	EEFSEC	0.0070
TCGA-CV-6936-01	CDAN1	0.0062
TCGA-CV-6937-01	FERMT2	0.0080
TCGA-CV-6938-01	EP300	0.0084
TCGA-CV-6939-01	ITGB5	0.0075
TCGA-CV-6940-01	CDAN1	0.0050
TCGA-CV-6941-01	ITGB5	0.0047
TCGA-CV-6942-01	EP300	0.0055
TCGA-CV-6943-01	CDAN1	0.0078
TCGA-CV-6945-01	ELMO2	0.0050
TCGA-CV-6948-01	EP300	0.0051
TCGA-CV-6950-01	ITGB5	0.0078
TCGA-CV-6951-01	EP300	0.0077
TCGA-CV-6952-01	EP300	0.0071
TCGA-CV-6953-01	FERMT2	0.0086
TCGA-CV-6954-01	MAU2	0.0074
TCGA-CV-6955-01	TBC1D3C	0.0047
TCGA-CV-6956-01	EP300	0.0078
TCGA-CV-6959-01	ELMO2	0.0068
TCGA-CV-6960-01	WDR4	0.0041
TCGA-CV-6961-01	BCL2L1	0.0040
TCGA-CV-6962-01	SUPT7L	0.0064
TCGA-CV-7089-01	EP300	0.0076
TCGA-CV-7090-01	STK11	0.0148
TCGA-CV-7091-01	EP300	0.0043
TCGA-CV-7095-01	ROCK2	0.0050
TCGA-CV-7097-01	CBFB	0.0038
TCGA-CV-7099-01	CDAN1	0.0039
TCGA-CV-7100-01	ELMO2	0.0103
TCGA-CV-7101-01	EP300	0.0089
TCGA-CV-7102-01	EP300	0.0049
TCGA-CV-7103-01	BCAR1	0.0103
TCGA-CV-7104-01	EP300	0.0113
TCGA-CV-7177-01	EP300	0.0052
TCGA-CV-7178-01	CDAN1	0.0050
TCGA-CV-7180-01	CDAN1	0.0089
TCGA-CV-7183-01	ITGB5	0.0064
TCGA-CV-7235-01	EP300	0.0108
TCGA-CV-7236-01	BCAR1	0.0083
TCGA-CV-7238-01	ITGB5	0.0069
TCGA-CV-7242-01	EP300	0.0063
TCGA-CV-7243-01	ZMYND8	0.0049
TCGA-CV-7245-01	EP300	0.0054
TCGA-CV-7247-01	ELMO2	0.0069
TCGA-CV-7248-01	EP300	0.0050
TCGA-CV-7250-01	ROCK2	0.0044
TCGA-CV-7252-01	EP300	0.0093
TCGA-CV-7253-01	CASC3	0.0039
TCGA-CV-7254-01	SMARCA4	0.0048
TCGA-CV-7255-01	CDAN1	0.0056
TCGA-CV-7261-01	CASC3	0.0042
TCGA-CV-7263-01	ITGB5	0.0074
TCGA-CV-7406-01	CDK6	0.0040
TCGA-CV-7407-01	CDAN1	0.0061
TCGA-CV-7410-01	BCAR1	0.0061
TCGA-CV-7411-01	EP300	0.0077
TCGA-CV-7413-01	CDAN1	0.0052
TCGA-CV-7414-01	EP300	0.0082
TCGA-CV-7415-01	LSM5	0.0057
TCGA-CV-7416-01	MYH9	0.0050
TCGA-CV-7418-01	SUPT7L	0.0062
TCGA-CV-7421-01	ITGB5	0.0077
TCGA-CV-7422-01	EP300	0.0050
TCGA-CV-7423-01	CDAN1	0.0069
TCGA-CV-7424-01	SUPT7L	0.0064
TCGA-CV-7425-01	EML4	0.0044
TCGA-CV-7427-01	EP300	0.0023
TCGA-CV-7429-01	ITGB5	0.0076
TCGA-CV-7430-01	CDAN1	0.0072
TCGA-CV-7432-01	NR2C2AP	0.0056
TCGA-CV-7433-01	ELMO2	0.0069
TCGA-CV-7434-01	EP300	0.0076
TCGA-CV-7435-01	ITGB5	0.0061
TCGA-CV-7437-01	EP300	0.0088
TCGA-CV-7438-01	COG3	0.0053
TCGA-CV-7440-01	FERMT2	0.0039
TCGA-CV-A45O-01	FERMT2	0.0057
TCGA-CV-A45P-01	EP300	0.0070
TCGA-CV-A45Q-01	FERMT2	0.0055
TCGA-CV-A45R-01	BCAR1	0.0065
TCGA-CV-A45T-01	TIPARP	0.0091
TCGA-CV-A45U-01	LSM5	0.0040
TCGA-CV-A45V-01	ELMO2	0.0047
TCGA-CV-A45W-01	CASC3	0.0033
TCGA-CV-A45X-01	FERMT2	0.0060
TCGA-CV-A45Y-01	ELMO2	0.0059
TCGA-CV-A45Z-01	CDAN1	0.0039
TCGA-CV-A460-01	ITGB5	0.0067
TCGA-CV-A461-01	APC	0.0037
TCGA-CV-A463-01	EP300	0.0073
TCGA-CV-A464-01	ELMO2	0.0085
TCGA-CV-A465-01	ELMO2	0.0078
TCGA-CV-A468-01	CDAN1	0.0058
TCGA-CV-A6JD-01	ELMO2	0.0038
TCGA-CV-A6JE-01	FERMT2	0.0061
TCGA-CV-A6JM-01	EP300	0.0058
TCGA-CV-A6JN-01	EP300	0.0062
TCGA-CV-A6JO-01	COG3	0.0058
TCGA-CV-A6JT-01	ITGB5	0.0050
TCGA-CV-A6JU-01	BMPR1A	0.0026
TCGA-CV-A6JY-01	ELMO2	0.0077
TCGA-CV-A6JZ-01	EP300	0.0069
TCGA-CV-A6K0-01	ITGB5	0.0109
TCGA-CV-A6K1-01	EP300	0.0062
TCGA-CV-A6K2-01	EP300	0.0059
TCGA-CW-5580-01	ITGB5	0.0044
TCGA-CW-5581-01	ITGB5	0.0077
TCGA-CW-5583-01	ITGB5	0.0083
TCGA-CW-5585-01	ITGB5	0.0058
TCGA-CW-5587-01	ITGB5	0.0094
TCGA-CW-5591-01	ELMO2	0.0080
TCGA-CW-6087-01	ITGB5	0.0057
TCGA-CW-6090-01	ITGB5	0.0044
TCGA-CW-6093-01	CFLAR	0.0048
TCGA-CW-6097-01	GGNBP2	0.0090
TCGA-CX-7085-01	ELMO2	0.0075
TCGA-CX-7086-01	DSCC1	0.0040
TCGA-CX-7219-01	EP300	0.0052
TCGA-CX-A4AQ-01	ITGB5	0.0080
TCGA-CZ-4853-01	FERMT2	0.0059
TCGA-CZ-4856-01	MAGOH	0.0043
TCGA-CZ-4859-01	EP300	0.0077
TCGA-CZ-4863-01	ELMO2	0.0102
TCGA-CZ-4864-01	ITGB5	0.0049
TCGA-CZ-4866-01	ELMO2	0.0089
TCGA-CZ-5451-01	STAT3	0.0039
TCGA-CZ-5452-01	ITGB5	0.0099
TCGA-CZ-5453-01	GLRX3	0.0053
TCGA-CZ-5454-01	TIPARP	0.0080
TCGA-CZ-5455-01	ITGB5	0.0098
TCGA-CZ-5456-01	MAGOH	0.0066
TCGA-CZ-5457-01	EP300	0.0058
TCGA-CZ-5458-01	ELMO2	0.0074
TCGA-CZ-5459-01	FERMT2	0.0058
TCGA-CZ-5460-01	ITGB5	0.0084
TCGA-CZ-5461-01	HIST1H4I	0.0040
TCGA-CZ-5462-01	MAGOH	0.0051
TCGA-CZ-5463-01	STK11	0.0081
TCGA-CZ-5465-01	FERMT2	0.0072
TCGA-CZ-5466-01	ZMYND8	0.0049
TCGA-CZ-5467-01	ITGB5	0.0072
TCGA-CZ-5468-01	EP300	0.0071
TCGA-CZ-5469-01	ITGB5	0.0104
TCGA-CZ-5470-01	ITGB5	0.0058
TCGA-CZ-5982-01	ITGB5	0.0062
TCGA-CZ-5984-01	ITGB5	0.0069
TCGA-CZ-5985-01	TBC1D3C	0.0074
TCGA-CZ-5986-01	CFLAR	0.0060
TCGA-CZ-5987-01	FERMT2	0.0051
TCGA-CZ-5988-01	TIPARP	0.0073
TCGA-CZ-5989-01	ITGB5	0.0066
TCGA-D1-A2G0-01	BCL2L1	0.0022
TCGA-D1-A3DA-01	ITGB5	0.0080
TCGA-D1-A3DG-01	BCAR1	0.0066
TCGA-D1-A3DH-01	STAT3	0.0038
TCGA-D1-A3JQ-01	ITGB5	0.0089
TCGA-D3-A1Q1-06	ITGB5	0.0069
TCGA-D3-A1Q3-06	ITGB5	0.0070
TCGA-D3-A1Q4-06	TADA1	0.0054
TCGA-D3-A1Q5-06	GPX4	0.0042
TCGA-D3-A1Q6-06	TRMT61A	0.0031
TCGA-D3-A1Q7-06	CDAN1	0.0063
TCGA-D3-A1Q8-06	EP300	0.0059
TCGA-D3-A1Q9-06	SMC6	0.0078
TCGA-D3-A1QA-06	RPL35A	0.0032
TCGA-D3-A1QB-06	EP300	0.0047
TCGA-D3-A2J6-06	ELMO2	0.0089
TCGA-D3-A2J7-06	GPX4	0.0051
TCGA-D3-A2J8-06	SMARCA4	0.0036
TCGA-D3-A2J9-06	ITGB5	0.0062
TCGA-D3-A2JA-06	TADA1	0.0041
TCGA-D3-A2JB-06	GGNBP2	0.0100
TCGA-D3-A2JC-06	CDAN1	0.0074
TCGA-D3-A2JD-06	SEPSECS	0.0040
TCGA-D3-A2JE-06	SMARCA4	0.0037
TCGA-D3-A2JF-06	CCND1	0.0029
TCGA-D3-A2JG-06	CDAN1	0.0043
TCGA-D3-A2JH-06	SEPSECS	0.0034
TCGA-D3-A2JK-06	CDAN1	0.0067
TCGA-D3-A2JL-06	CCND1	0.0041
TCGA-D3-A2JN-06	TXNRD1	0.0042
TCGA-D3-A2JO-06	CCND1	0.0034
TCGA-D3-A2JP-06	EP300	0.0054
TCGA-D3-A3BZ-06	EP300	0.0059
TCGA-D3-A3C1-06	CDAN1	0.0057
TCGA-D3-A3C3-06	TADA1	0.0059
TCGA-D3-A3C6-06	ZMYND8	0.0054
TCGA-D3-A3C7-06	EP300	0.0027
TCGA-D3-A3C8-06	TRMT61A	0.0035
TCGA-D3-A3CB-06	NF2	0.0073
TCGA-D3-A3CC-06	BCAR1	0.0092
TCGA-D3-A3CE-06	ITGB5	0.0065
TCGA-D3-A3CF-06	BCAR1	0.0075
TCGA-D3-A3ML-06	CCND1	0.0036
TCGA-D3-A3MO-06	ROCK2	0.0066
TCGA-D3-A3MR-06	CCND1	0.0025
TCGA-D3-A3MU-06	CDAN1	0.0055
TCGA-D3-A3MV-06	CCND1	0.0024
TCGA-D3-A51E-06	TADA1	0.0044
TCGA-D3-A51F-06	CFLAR	0.0039
TCGA-D3-A51G-06	CCND1	0.0037
TCGA-D3-A51J-06	TXNRD1	0.0042
TCGA-D3-A51K-06	ITGB5	0.0072
TCGA-D3-A51N-06	TADA2B	0.0057
