Sample,Gene,SE_Score
TCGA-VD-A8KN-01,TP53,-0.08099595
TCGA-KO-8406-01,TP53,-0.08099517
TCGA-ET-A40T-01,TP53,-0.080958396
TCGA-DJ-A13V-01,TP53,-0.08095724
TCGA-EL-A4JX-01,TP53,-0.0809542
TCGA-RW-A688-01,TP53,-0.08094686
TCGA-WB-A80Y-01,TP53,-0.08093852
TCGA-EM-A3AL-01,TP53,-0.08092973
TCGA-FE-A230-01,TP53,-0.0809257
TCGA-AC-A23E-01,TP53,-0.080904126
TCGA-RD-A8N4-01,TP53,-0.08089927
TCGA-EL-A3GR-01,TP53,-0.08089299
TCGA-ET-A3DS-01,TP53,-0.08088511
TCGA-EJ-A8FO-01,TP53,-0.08087307
TCGA-EL-A3GO-01,TP53,-0.08084762
TCGA-2G-AAL7-01,TP53,-0.08084023
TCGA-D8-A1XS-01,TP53,-0.08083922
TCGA-UD-AAC5-01,TP53,-0.08082533
TCGA-EL-A3T7-01,TP53,-0.08080685
TCGA-EM-A4FU-01,TP53,-0.08079348
TCGA-DE-A4M9-01,TP53,-0.08077237
TCGA-DA-A1IB-06,TP53,-0.08076704
TCGA-KN-8431-01,TP53,-0.08075157
TCGA-TT-A6YK-01,TP53,-0.08073163
TCGA-KL-8340-01,TP53,-0.080723375
TCGA-FY-A40M-01,TP53,-0.080699265
TCGA-QR-A70I-01,TP53,-0.08069739
TCGA-EM-A2P3-01,TP53,-0.08069626
TCGA-EL-A3CN-01,TP53,-0.0806939
TCGA-V4-A9EE-01,TP53,-0.08066777
TCGA-EM-A3SU-01,TP53,-0.08066598
TCGA-EL-A3N2-01,TP53,-0.08063779
TCGA-WY-A858-01,TP53,-0.0806317
TCGA-V4-A9EX-01,TP53,-0.080629595
TCGA-XE-AAOD-01,TP53,-0.080624014
TCGA-DJ-A1QD-01,TP53,-0.08062301
TCGA-A2-A0ES-01,TP53,-0.08060959
TCGA-EM-A1YA-01,TP53,-0.08060476
TCGA-E3-A3E2-01,TP53,-0.08060277
TCGA-A2-A3XZ-01,TP53,-0.08059737
TCGA-2G-AAFO-01,TP53,-0.080596
TCGA-FD-A5BS-01,TP53,-0.080586195
TCGA-KC-A7FE-01,TP53,-0.08058515
TCGA-J4-A6G1-01,TP53,-0.0805673
TCGA-FY-A3NN-01,TP53,-0.080562055
TCGA-E8-A413-01,TP53,-0.08055798
TCGA-V4-A9F5-01,TP53,-0.08055624
TCGA-BJ-A2N7-01,TP53,-0.08054937
TCGA-EM-A4G1-01,TP53,-0.08054937
TCGA-DJ-A3UX-01,TP53,-0.08052666
TCGA-ET-A4KQ-01,TP53,-0.08052013
TCGA-W2-A7HH-01,TP53,-0.08050519
TCGA-SQ-A6I6-01,TP53,-0.080504835
TCGA-BJ-A0Z3-01,TP53,-0.08049796
TCGA-EJ-5506-01,TP53,-0.080472946
TCGA-VP-A876-01,TP53,-0.08046827
TCGA-4V-A9QM-01,TP53,-0.08045682
TCGA-DJ-A3VM-01,TP53,-0.080449104
TCGA-WC-A881-01,TP53,-0.08042446
TCGA-VD-AA8T-01,TP53,-0.080397844
TCGA-FE-A237-01,TP53,-0.080394424
TCGA-V4-A9ET-01,TP53,-0.08038494
TCGA-DJ-A1QM-01,TP53,-0.0803811
TCGA-CV-A6K0-01,TP53,-0.08036637
TCGA-EL-A3T8-01,TP53,-0.08034477
TCGA-IM-A3EB-01,TP53,-0.08034379
TCGA-Z4-AAPF-01,TP53,-0.0803107
TCGA-XE-AAOC-01,TP53,-0.08030249
TCGA-BJ-A2N8-01,TP53,-0.080249935
TCGA-VD-A8KE-01,TP53,-0.08023468
TCGA-DJ-A3V5-01,TP53,-0.0802134
TCGA-E2-A1IO-01,TP53,-0.08021322
TCGA-2G-AAF8-01,TP53,-0.080205575
TCGA-55-6980-01,TP53,-0.080203086
TCGA-DJ-A3UO-01,TP53,-0.08018732
TCGA-DB-A64S-01,TP53,-0.080148995
TCGA-DJ-A3VK-01,TP53,-0.08014347
TCGA-FY-A3TY-01,TP53,-0.08012373
TCGA-LB-A9Q5-01,TP53,-0.080123335
TCGA-DJ-A2Q5-01,TP53,-0.080097556
TCGA-UT-A88C-01,TP53,-0.080093294
TCGA-2G-AAFM-01,TP53,-0.08008072
TCGA-ZC-AAAH-01,TP53,-0.080063075
TCGA-EM-A4FQ-01,TP53,-0.08005577
TCGA-B6-A0WS-01,TP53,-0.080037445
TCGA-E3-A3E0-01,TP53,-0.080025226
TCGA-FE-A236-01,TP53,-0.0800151
TCGA-EM-A2OX-01,TP53,-0.08001245
TCGA-DJ-A4UL-01,TP53,-0.079997696
TCGA-XE-AAOB-01,TP53,-0.07998729
TCGA-YT-A95E-01,TP53,-0.079979956
TCGA-EL-A4K0-01,TP53,-0.079979695
TCGA-ZB-A96D-01,TP53,-0.07996346
TCGA-IM-A3ED-01,TP53,-0.07995949
TCGA-2G-AAKD-01,TP53,-0.07994074
TCGA-DO-A1K0-01,TP53,-0.07993267
TCGA-10-0934-01,TP53,-0.07993141
TCGA-WC-A885-01,TP53,-0.079916954
TCGA-E9-A1RD-01,TP53,-0.07991433
TCGA-2G-AAHP-01,TP53,-0.07991308
TCGA-FE-A234-01,TP53,-0.07988275
TCGA-CH-5741-01,TP53,-0.07986647
TCGA-QU-A6IL-01,TP53,-0.07986644
TCGA-D3-A8GE-06,TP53,-0.07985562
TCGA-EM-A1CV-01,TP53,-0.07985515
TCGA-WC-A87T-01,TP53,-0.07984722
TCGA-H2-A422-01,TP53,-0.07982418
TCGA-BH-A0BM-01,TP53,-0.07981694
TCGA-KO-8411-01,TP53,-0.07981655
TCGA-CH-5790-01,TP53,-0.07981366
TCGA-BP-4177-01,TP53,-0.07981029
TCGA-ET-A3BQ-01,TP53,-0.079806626
TCGA-KL-8338-01,TP53,-0.0797995
TCGA-XN-A8T5-01,TP53,-0.079764515
TCGA-EM-A3AQ-01,TP53,-0.07974756
TCGA-E2-A1L6-01,TP53,-0.07974458
TCGA-J8-A3O2-01,TP53,-0.07973576
TCGA-2G-AAG3-01,TP53,-0.07973021
TCGA-ER-A3ES-06,TP53,-0.079726726
TCGA-MK-A84Z-01,TP53,-0.07972147
TCGA-ZM-AA0D-01,TP53,-0.079719305
TCGA-BJ-A191-01,TP53,-0.07970989
TCGA-YU-A90Q-01,TP53,-0.0796954
TCGA-DJ-A4V2-01,TP53,-0.07968217
TCGA-V4-A9EH-01,TP53,-0.07966149
TCGA-X7-A8M8-01,TP53,-0.07965416
TCGA-A7-A0D9-01,TP53,-0.079625845
TCGA-A2-A3KD-01,TP53,-0.079609066
TCGA-4X-A9FC-01,TP53,-0.079606295
TCGA-XJ-A9DQ-01,TP53,-0.079600185
TCGA-KN-8435-01,TP53,-0.07958782
TCGA-X7-A8DJ-01,TP53,-0.07958699
TCGA-E9-A249-01,TP53,-0.07957673
TCGA-SB-A76C-01,TP53,-0.07956639
TCGA-4K-AA1G-01,TP53,-0.07956368
TCGA-R8-A6ML-01,TP53,-0.07956362
TCGA-BJ-A0ZA-01,TP53,-0.079556435
TCGA-A2-A0YF-01,TP53,-0.07955161
TCGA-S7-A7WR-01,TP53,-0.07954982
TCGA-VD-A8KF-01,TP53,-0.079545826
TCGA-BH-A1EW-01,TP53,-0.07953197
TCGA-KS-A41J-01,TP53,-0.079520315
TCGA-YZ-A984-01,TP53,-0.079500586
TCGA-2G-AAG7-01,TP53,-0.079491675
TCGA-DJ-A3UR-01,TP53,-0.07949162
TCGA-BH-A0C3-01,TP53,-0.07948291
TCGA-FY-A3ON-01,TP53,-0.07948277
TCGA-ET-A2MZ-01,TP53,-0.07944415
TCGA-DX-A8BK-01,TP53,-0.07942002
TCGA-QT-A5XP-01,TP53,-0.07941648
TCGA-DJ-A3VL-01,TP53,-0.07938892
TCGA-J8-A3O0-01,TP53,-0.07937754
TCGA-DX-A3UB-01,TP53,-0.0793744
TCGA-DX-AB30-01,TP53,-0.07935539
TCGA-ZG-A9LS-01,TP53,-0.07935104
TCGA-DB-A75P-01,TP53,-0.07933054
TCGA-DJ-A3VF-01,TP53,-0.079320945
TCGA-EM-A22P-01,TP53,-0.079319805
TCGA-X7-A8DD-01,TP53,-0.07931435
TCGA-DJ-A2PV-01,TP53,-0.07931358
TCGA-2G-AAG6-01,TP53,-0.0793027
TCGA-DJ-A2PW-01,TP53,-0.079298384
TCGA-AR-A2LQ-01,TP53,-0.079286754
TCGA-FE-A3PC-01,TP53,-0.07928392
TCGA-J8-A3NZ-01,TP53,-0.079277635
TCGA-HT-A4DV-01,TP53,-0.079274535
TCGA-OR-A5LN-01,TP53,-0.07925817
TCGA-QR-A70H-01,TP53,-0.0792571
TCGA-QR-A6H3-01,TP53,-0.07925698
TCGA-WC-AA9A-01,TP53,-0.07923892
TCGA-VD-A8K8-01,TP53,-0.0792357
TCGA-DX-A6BG-01,TP53,-0.079232484
TCGA-OR-A5LS-01,TP53,-0.07922661
TCGA-BJ-A45J-01,TP53,-0.079215266
TCGA-BJ-A45H-01,TP53,-0.07918025
TCGA-DJ-A3UW-01,TP53,-0.07915548
TCGA-S7-A7WN-01,TP53,-0.07915029
TCGA-QT-A7U0-01,TP53,-0.07912269
TCGA-VF-A8AD-01,TP53,-0.0790987
TCGA-BJ-A3PR-01,TP53,-0.07909039
TCGA-2G-AAFL-01,TP53,-0.079072505
TCGA-PR-A5PF-01,TP53,-0.07905576
TCGA-S9-A6TU-01,TP53,-0.07900834
TCGA-XG-A823-01,TP53,-0.079006255
TCGA-HT-8012-01,TP53,-0.07899758
TCGA-UE-A6QT-01,TP53,-0.078995675
TCGA-BH-A0DP-01,TP53,-0.07898864
TCGA-AR-A24M-01,TP53,-0.07898596
TCGA-OR-A5JC-01,TP53,-0.07893567
TCGA-B6-A0WX-01,TP53,-0.07891452
TCGA-BJ-A28X-01,TP53,-0.07891158
TCGA-B6-A401-01,TP53,-0.078896046
TCGA-L4-A4E6-01,TP53,-0.078894764
TCGA-EM-A3AK-01,TP53,-0.07889307
TCGA-DJ-A3UQ-01,TP53,-0.07888132
TCGA-EK-A2PK-01,TP53,-0.0788657
TCGA-EL-A4K4-01,TP53,-0.07886336
TCGA-D8-A1XV-01,TP53,-0.07886204
TCGA-EJ-5515-01,TP53,-0.07885057
TCGA-EL-A4K9-01,TP53,-0.0788455
TCGA-BJ-A2P4-01,TP53,-0.078835696
TCGA-DX-A23V-01,TP53,-0.07883334
TCGA-EM-A2CT-01,TP53,-0.0788329
TCGA-A4-8312-01,TP53,-0.07882702
TCGA-EM-A3FJ-01,TP53,-0.078803755
TCGA-DJ-A1QN-01,TP53,-0.07879586
TCGA-WC-AA9E-01,TP53,-0.07878524
TCGA-DJ-A2PT-01,TP53,-0.07878304
TCGA-EM-A3OA-01,TP53,-0.07877609
TCGA-EM-A2P0-01,TP53,-0.078758895
TCGA-J4-A67R-01,TP53,-0.0787496
TCGA-TS-A8AY-01,TP53,-0.07873121
TCGA-HC-7748-01,TP53,-0.07872939
TCGA-CH-5794-01,TP53,-0.07870569
TCGA-DJ-A2PX-01,TP53,-0.078704745
TCGA-2G-AAEW-01,TP53,-0.07869983
TCGA-EL-A3GZ-01,TP53,-0.078698516
TCGA-HT-8113-01,TP53,-0.0786894
TCGA-QR-A6GO-01,TP53,-0.078683406
TCGA-X7-A8M0-01,TP53,-0.07866906
TCGA-V4-A9EZ-01,TP53,-0.078635246
TCGA-XF-AAME-01,TP53,-0.07862431
TCGA-DJ-A3VJ-01,TP53,-0.07861415
TCGA-BH-A42U-01,TP53,-0.078612834
TCGA-E7-A6MF-01,TP53,-0.078608215
TCGA-IS-A3K8-01,TP53,-0.07860315
TCGA-DJ-A3VE-01,TP53,-0.07860237
TCGA-DB-A64R-01,TP53,-0.07857853
TCGA-DX-A240-01,TP53,-0.078578055
TCGA-P5-A781-01,TP53,-0.07856393
TCGA-DE-A7U5-01,TP53,-0.078551896
TCGA-E1-A7YY-01,TP53,-0.07855163
TCGA-ET-A39O-01,TP53,-0.07854414
TCGA-P8-A5KD-01,TP53,-0.078541815
TCGA-XU-A92Z-01,TP53,-0.07853499
TCGA-A2-A25F-01,TP53,-0.07853478
TCGA-DJ-A3UP-01,TP53,-0.07852709
TCGA-DX-AB2S-01,TP53,-0.078517884
TCGA-J8-A3YG-01,TP53,-0.07851551
TCGA-DJ-A2PR-01,TP53,-0.078511424
TCGA-D8-A27K-01,TP53,-0.07849553
TCGA-SN-A6IS-01,TP53,-0.07849327
TCGA-2G-AALN-01,TP53,-0.07849118
TCGA-E3-A3DY-01,TP53,-0.078480154
TCGA-EM-A3FN-01,TP53,-0.07847629
TCGA-G9-6347-01,TP53,-0.07847592
TCGA-55-6543-01,TP53,-0.0784661
TCGA-DJ-A2PS-01,TP53,-0.07846529
TCGA-EL-A3ZH-01,TP53,-0.078457214
TCGA-SN-A84W-01,TP53,-0.07844722
TCGA-SN-A84Y-01,TP53,-0.07842231
TCGA-DJ-A1QH-01,TP53,-0.078417316
TCGA-AR-A24O-01,TP53,-0.07840565
TCGA-QR-A6H2-01,TP53,-0.07839447
TCGA-EL-A3TA-01,TP53,-0.07838557
TCGA-WC-A87U-01,TP53,-0.0783827
TCGA-DE-A4M8-01,TP53,-0.07837939
TCGA-L6-A4ET-01,TP53,-0.07837594
TCGA-BJ-A28R-01,TP53,-0.07836086
TCGA-BH-A0AU-01,TP53,-0.07835859
TCGA-DJ-A1QQ-01,TP53,-0.07834327
TCGA-GM-A4E0-01,TP53,-0.07833713
TCGA-AC-A2BM-01,TP53,-0.078330636
TCGA-DK-A3WY-01,TP53,-0.078321934
TCGA-A2-A0T7-01,TP53,-0.07832141
TCGA-ZB-A96B-01,TP53,-0.078318
TCGA-EJ-5502-01,TP53,-0.078317344
TCGA-B3-8121-01,TP53,-0.078317225
TCGA-YU-AA61-01,TP53,-0.07828793
TCGA-QR-A6GR-01,TP53,-0.07828039
TCGA-HU-A4HB-01,TP53,-0.07827467
TCGA-85-A513-01,TP53,-0.0782713
TCGA-DJ-A2Q4-01,TP53,-0.07825416
TCGA-CE-A485-01,TP53,-0.07825115
TCGA-DX-A6BH-01,TP53,-0.07822329
TCGA-FY-A3R6-01,TP53,-0.07822248
TCGA-EM-A3AR-01,TP53,-0.07822091
TCGA-EL-A3H5-01,TP53,-0.07820711
TCGA-A2-A3XU-01,TP53,-0.07820517
TCGA-AR-A24P-01,TP53,-0.07819867
TCGA-ZB-A96K-01,TP53,-0.07819453
TCGA-EL-A3GQ-01,TP53,-0.07819388
TCGA-EL-A3T6-01,TP53,-0.07818065
TCGA-GE-A2C6-01,TP53,-0.07816998
TCGA-OR-A5JO-01,TP53,-0.078166544
TCGA-DJ-A3VD-01,TP53,-0.078150846
TCGA-SH-A9CT-01,TP53,-0.078150034
TCGA-WB-A818-01,TP53,-0.078146994
TCGA-VD-A8KM-01,TP53,-0.07813141
TCGA-HC-7737-01,TP53,-0.07812959
TCGA-3U-A98H-01,TP53,-0.07807469
TCGA-3X-AAVA-01,TP53,-0.0780498
TCGA-TM-A84C-01,TP53,-0.078049004
TCGA-ET-A3BU-01,TP53,-0.078037
TCGA-H2-A26U-01,TP53,-0.078024365
TCGA-TM-A84S-01,TP53,-0.07802141
TCGA-OR-A5L5-01,TP53,-0.078014284
TCGA-EL-A3CU-01,TP53,-0.07799364
TCGA-2G-AAFI-01,TP53,-0.07799214
TCGA-BH-A0DT-01,TP53,-0.07796085
TCGA-IM-A420-01,TP53,-0.07794676
TCGA-2J-AABV-01,TP53,-0.07794632
TCGA-X7-A8M5-01,TP53,-0.07794525
TCGA-KN-8433-01,TP53,-0.077944905
TCGA-EM-A3O8-01,TP53,-0.07793052
TCGA-BJ-A2NA-01,TP53,-0.07792908
TCGA-DV-A4VZ-01,TP53,-0.077901244
TCGA-EM-A3AI-01,TP53,-0.077899694
TCGA-WB-A81M-01,TP53,-0.0778617
TCGA-KN-8419-01,TP53,-0.07785827
TCGA-FY-A3RA-01,TP53,-0.07784853
TCGA-X7-A8DE-01,TP53,-0.077831864
TCGA-ET-A39S-01,TP53,-0.077829756
TCGA-EL-A3CV-01,TP53,-0.07781861
TCGA-DW-7837-01,TP53,-0.077809975
TCGA-VM-A8CE-01,TP53,-0.07780957
TCGA-W5-AA2W-01,TP53,-0.077806234
TCGA-VV-A86M-01,TP53,-0.077792615
TCGA-V1-A8WN-01,TP53,-0.07778421
TCGA-E8-A44K-01,TP53,-0.07778246
TCGA-EL-A4K1-01,TP53,-0.07776842
TCGA-G9-6351-01,TP53,-0.07776445
TCGA-B4-5834-01,TP53,-0.077742994
TCGA-FE-A233-01,TP53,-0.07774082
TCGA-V1-A9OF-01,TP53,-0.07773751
TCGA-AN-A0XS-01,TP53,-0.07773569
TCGA-QR-A6H6-01,TP53,-0.07773027
TCGA-V4-A9F0-01,TP53,-0.07769048
TCGA-WC-A880-01,TP53,-0.077678174
TCGA-DJ-A13R-01,TP53,-0.077673644
TCGA-DX-AB3C-01,TP53,-0.077659965
TCGA-EW-A1P5-01,TP53,-0.07765442
TCGA-WB-A81G-01,TP53,-0.077647924
TCGA-EW-A1OX-01,TP53,-0.07763991
TCGA-TS-A8AS-01,TP53,-0.07763624
TCGA-FG-8187-01,TP53,-0.07763231
TCGA-WC-A882-01,TP53,-0.07761824
TCGA-FE-A231-01,TP53,-0.07761204
TCGA-DJ-A4V4-01,TP53,-0.07760516
TCGA-EM-A2OZ-01,TP53,-0.07760388
TCGA-VD-A8KI-01,TP53,-0.07760373
TCGA-HC-7209-01,TP53,-0.07760176
TCGA-BJ-A45I-01,TP53,-0.07759908
TCGA-DJ-A2Q3-01,TP53,-0.07759685
TCGA-A2-A0T5-01,TP53,-0.07759616
TCGA-BH-A0W3-01,TP53,-0.077593416
TCGA-E9-A6HE-01,TP53,-0.07759321
TCGA-E9-A1NG-01,TP53,-0.077566504
TCGA-TQ-A7RO-01,TP53,-0.07756454
TCGA-XD-AAUH-01,TP53,-0.07755965
TCGA-AR-A1AU-01,TP53,-0.07751739
TCGA-BH-A0DG-01,TP53,-0.07751711
TCGA-DJ-A3V0-01,TP53,-0.07750967
TCGA-ET-A39P-01,TP53,-0.077502936
TCGA-E9-A1QZ-01,TP53,-0.077499956
TCGA-EL-A3T2-01,TP53,-0.07749927
TCGA-VD-A8KJ-01,TP53,-0.07748422
TCGA-KS-A4ID-01,TP53,-0.07746217
TCGA-ET-A3BP-01,TP53,-0.07744504
TCGA-A2-A3XW-01,TP53,-0.077441365
TCGA-DJ-A3V8-01,TP53,-0.07742486
TCGA-DB-5273-01,TP53,-0.07742384
TCGA-EM-A3FP-01,TP53,-0.077415526
TCGA-HT-7606-01,TP53,-0.07740152
TCGA-EB-A5SF-01,TP53,-0.0773986
TCGA-KL-8328-01,TP53,-0.077392764
TCGA-38-A44F-01,TP53,-0.07738444
TCGA-EM-A3SZ-01,TP53,-0.07738328
TCGA-3S-AAYX-01,TP53,-0.077382535
TCGA-A2-A1FX-01,TP53,-0.07735427
TCGA-OR-A5K1-01,TP53,-0.07735115
TCGA-DJ-A3UT-01,TP53,-0.07734296
TCGA-KK-A8I4-01,TP53,-0.07734084
TCGA-OL-A66H-01,TP53,-0.07732502
TCGA-DJ-A3V9-01,TP53,-0.07731944
TCGA-D8-A1JU-01,TP53,-0.07728584
TCGA-BP-4994-01,TP53,-0.07725403
TCGA-WZ-A7V3-01,TP53,-0.07724735
TCGA-DE-A4MC-01,TP53,-0.07724023
TCGA-ET-A3BW-01,TP53,-0.07723481
TCGA-OL-A6VQ-01,TP53,-0.07723185
TCGA-EJ-A6RC-01,TP53,-0.07722828
TCGA-ZB-A96H-01,TP53,-0.07722789
TCGA-AR-A24W-01,TP53,-0.07720357
TCGA-HZ-8317-01,TP53,-0.07719463
TCGA-ET-A39N-01,TP53,-0.07718286
TCGA-DH-A66F-01,TP53,-0.077151984
TCGA-EM-A3O7-01,TP53,-0.07714478
TCGA-EM-A3FK-01,TP53,-0.0770996
TCGA-EM-A22K-01,TP53,-0.0770984
TCGA-EM-A3O6-01,TP53,-0.07707316
TCGA-EM-A22Q-01,TP53,-0.07707045
TCGA-S9-A6U5-01,TP53,-0.077055275
TCGA-RW-A67X-01,TP53,-0.07705298
TCGA-E2-A1IU-01,TP53,-0.07704839
TCGA-3A-A9IJ-01,TP53,-0.07704398
TCGA-EL-A3CL-01,TP53,-0.077040136
TCGA-DJ-A2PQ-01,TP53,-0.077028394
TCGA-TS-A7P1-01,TP53,-0.077010214
TCGA-2G-AAH4-01,TP53,-0.07699144
TCGA-3E-AAAY-01,TP53,-0.07697922
TCGA-FK-A3SD-01,TP53,-0.07697167
TCGA-CQ-A4CH-01,TP53,-0.07696902
TCGA-RX-A8JQ-01,TP53,-0.076967694
TCGA-XF-AAMW-01,TP53,-0.076963715
TCGA-AR-A24R-01,TP53,-0.07695699
TCGA-V1-A8MU-01,TP53,-0.076954395
TCGA-B6-A409-01,TP53,-0.07694319
TCGA-DX-A3UA-01,TP53,-0.076922745
TCGA-G9-A9S7-01,TP53,-0.076913565
TCGA-X6-A8C7-01,TP53,-0.0769096
TCGA-W5-AA2R-01,TP53,-0.07690492
TCGA-DB-5278-01,TP53,-0.076899655
TCGA-DJ-A13T-01,TP53,-0.076889046
TCGA-4X-A9FA-01,TP53,-0.076876126
TCGA-E8-A432-01,TP53,-0.07685298
TCGA-KK-A7B2-01,TP53,-0.07685125
TCGA-EL-A3GS-01,TP53,-0.07684652
TCGA-KT-A74X-01,TP53,-0.07683701
TCGA-EJ-5542-01,TP53,-0.0768356
TCGA-TM-A84O-01,TP53,-0.07681227
TCGA-VD-AA8Q-01,TP53,-0.07680908
TCGA-DJ-A2QB-01,TP53,-0.076808244
TCGA-WB-A80V-01,TP53,-0.07680616
TCGA-FY-A4B4-01,TP53,-0.07678387
TCGA-FE-A235-01,TP53,-0.076781005
TCGA-DJ-A2QA-01,TP53,-0.076777935
TCGA-OR-A5JT-01,TP53,-0.07674584
TCGA-EM-A2OV-01,TP53,-0.07674283
TCGA-VD-A8KB-01,TP53,-0.076740265
TCGA-FY-A3W9-01,TP53,-0.07671809
TCGA-BH-A0B7-01,TP53,-0.07671666
TCGA-2G-AAF1-01,TP53,-0.076707125
TCGA-OR-A5L8-01,TP53,-0.07669145
TCGA-FY-A3R9-01,TP53,-0.07667744
TCGA-DE-A69K-01,TP53,-0.07666819
TCGA-DX-A6YU-01,TP53,-0.076662
TCGA-SR-A6MV-01,TP53,-0.07666141
TCGA-IM-A4EB-01,TP53,-0.07664734
TCGA-G9-6343-01,TP53,-0.076645136
TCGA-28-5218-01,TP53,-0.07664511
TCGA-DX-A3LW-01,TP53,-0.07661918
TCGA-ET-A3BX-01,TP53,-0.076605625
TCGA-H9-7775-01,TP53,-0.07658893
TCGA-EL-A3GU-01,TP53,-0.07658526
TCGA-XU-A92U-01,TP53,-0.0765847
TCGA-XE-AANI-01,TP53,-0.07658371
TCGA-DJ-A2PU-01,TP53,-0.07658273
TCGA-QR-A706-01,TP53,-0.0765813
TCGA-EM-A3FM-01,TP53,-0.07657611
TCGA-DJ-A3UU-01,TP53,-0.07656921
TCGA-L6-A4EP-01,TP53,-0.07656706
TCGA-HT-A74L-01,TP53,-0.076549985
TCGA-BJ-A4O8-01,TP53,-0.07654057
TCGA-EM-A2OW-01,TP53,-0.076539665
TCGA-CE-A481-01,TP53,-0.076526314
TCGA-ZB-A96R-01,TP53,-0.07652226
TCGA-2J-AABR-01,TP53,-0.07651895
TCGA-EM-A4FK-01,TP53,-0.07647712
TCGA-FY-A3BL-01,TP53,-0.07645617
TCGA-A2-A259-01,TP53,-0.07645142
TCGA-XE-AANJ-01,TP53,-0.07643142
TCGA-DX-A6B9-01,TP53,-0.07642156
TCGA-EL-A3ZK-01,TP53,-0.07639949
TCGA-ET-A25J-01,TP53,-0.07637322
TCGA-EJ-7785-01,TP53,-0.07633731
TCGA-X7-A8D9-01,TP53,-0.07633591
TCGA-R8-A6YH-01,TP53,-0.076304644
TCGA-QR-A6H1-01,TP53,-0.076297015
TCGA-EL-A3GP-01,TP53,-0.07629592
TCGA-J8-A3YE-01,TP53,-0.07628173
TCGA-EM-A4FF-01,TP53,-0.076278366
TCGA-BH-A1FL-01,TP53,-0.07627523
TCGA-EL-A3ZQ-01,TP53,-0.07626325
TCGA-SU-A7E7-01,TP53,-0.076250434
TCGA-J8-A42S-01,TP53,-0.076247014
TCGA-CJ-5681-01,TP53,-0.076245695
TCGA-HW-7487-01,TP53,-0.0762451
TCGA-CD-8532-01,TP53,-0.07623282
TCGA-FK-A3SB-01,TP53,-0.07622242
TCGA-FY-A4B3-01,TP53,-0.076219685
TCGA-D8-A141-01,TP53,-0.07620227
TCGA-HT-7881-01,TP53,-0.0761925
TCGA-DJ-A4UR-01,TP53,-0.07618886
TCGA-EM-A22J-01,TP53,-0.076186895
TCGA-HT-7686-01,TP53,-0.07615745
TCGA-EL-A3CP-01,TP53,-0.07615668
TCGA-B8-5546-01,TP53,-0.07614744
TCGA-E3-A3E1-01,TP53,-0.07613012
TCGA-BJ-A3EZ-01,TP53,-0.0761242
TCGA-BH-A0DV-01,TP53,-0.0761134
TCGA-EM-A2CN-01,TP53,-0.07610053
TCGA-AR-A252-01,TP53,-0.076096535
TCGA-WC-A87Y-01,TP53,-0.07609597
TCGA-EL-A3CX-01,TP53,-0.07608287
TCGA-DJ-A1QL-01,TP53,-0.07607725
TCGA-2G-AAH3-01,TP53,-0.076075606
TCGA-ET-A4KN-01,TP53,-0.076070964
TCGA-B0-5117-01,TP53,-0.07606459
TCGA-DU-8163-01,TP53,-0.07605952
TCGA-C8-A130-01,TP53,-0.076036245
TCGA-AC-A8OR-01,TP53,-0.07602933
TCGA-AQ-A1H2-01,TP53,-0.07599443
TCGA-4V-A9QW-01,TP53,-0.07596898
TCGA-ET-A3BO-01,TP53,-0.07596719
TCGA-EM-A2P1-01,TP53,-0.075954325
TCGA-TP-A8TT-01,TP53,-0.075953186
TCGA-S9-A6TY-01,TP53,-0.0759455
TCGA-OR-A5J6-01,TP53,-0.07594375
TCGA-EM-A1CT-01,TP53,-0.075933516
TCGA-RW-A681-01,TP53,-0.07590258
TCGA-WB-A81P-01,TP53,-0.07586691
TCGA-HT-7610-01,TP53,-0.0758636
TCGA-XM-AAZ1-01,TP53,-0.07586354
TCGA-E2-A1IJ-01,TP53,-0.07585159
TCGA-PA-A5YG-01,TP53,-0.07584658
TCGA-E2-A1IK-01,TP53,-0.075841635
TCGA-E3-A3DZ-01,TP53,-0.0758321
TCGA-QH-A65X-01,TP53,-0.075829804
TCGA-BH-A1FR-01,TP53,-0.07582843
TCGA-J8-A3YH-01,TP53,-0.07581735
TCGA-ET-A3DR-01,TP53,-0.07580986
TCGA-EA-A5ZD-01,TP53,-0.0758051
TCGA-ET-A3DO-01,TP53,-0.07580444
TCGA-OR-A5LE-01,TP53,-0.07578208
TCGA-CS-5394-01,TP53,-0.0757674
TCGA-DJ-A1QO-01,TP53,-0.075765796
TCGA-3H-AB3U-01,TP53,-0.07576281
TCGA-ZB-A964-01,TP53,-0.07575467
TCGA-HW-A5KL-01,TP53,-0.07571462
TCGA-DJ-A3VB-01,TP53,-0.075713135
TCGA-TM-A84J-01,TP53,-0.07570413
TCGA-DZ-6131-01,TP53,-0.07570049
TCGA-DE-A69J-01,TP53,-0.07569942
TCGA-EL-A3D1-01,TP53,-0.07569012
TCGA-2G-AAF4-01,TP53,-0.07568695
TCGA-XU-A930-01,TP53,-0.075666904
TCGA-ET-A39I-01,TP53,-0.07565275
TCGA-2X-A9D6-01,TP53,-0.07564656
TCGA-FY-A3R7-01,TP53,-0.075636685
TCGA-RY-A840-01,TP53,-0.07562709
TCGA-EJ-5510-01,TP53,-0.07561004
TCGA-ZB-A96M-01,TP53,-0.07559058
